ticket_id,day_of_week,day_of_week_num,company_id,company_size,company_size_cat,industry,industry_cat,customer_tier,customer_tier_cat,org_users,region,region_cat,past_30d_tickets,past_90d_incidents,product_area,product_area_cat,booking_channel,booking_channel_cat,reported_by_role,reported_by_role_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,has_runbook,customer_sentiment,customer_sentiment_cat,description_length,priority,priority_cat
1000017813,Tue,2,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,6,0,mobile,3,email,2,support,1,4,7.370919547,16,0,0,0,1,negative,1,328,low,1
1000017814,Wed,3,100003,Small,1,media,7,Plus,2,100,AMER,1,2,2,mobile,3,chat,3,support,1,5,1.725916191,10,0,0,0,1,positive,3,332,low,1
1000017815,Mon,1,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,3,2,notifications,6,web,1,devops,2,4,10.24847662,0,0,0,0,1,neutral,2,286,low,1
1000017816,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,10,1,auth,1,web,1,support,1,514,11.88847519,41,0,0,0,1,neutral,2,528,high,3
1000017817,Mon,1,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,2,1,notifications,6,web,1,finance,4,24,7.748283184,23,0,0,0,1,neutral,2,485,medium,2
1000017818,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,8,2,mobile,3,email,2,finance,4,73,2.423785884,12,0,0,0,1,positive,3,414,medium,2
1000017819,Tue,2,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,4,1,auth,1,web,1,support,1,27,1.830624188,9,0,0,0,1,neutral,2,330,low,1
1000017820,Wed,3,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,3,1,auth,1,chat,3,devops,2,57,3.404498902,123,0,0,0,0,neutral,2,424,high,3
1000017821,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,2,analytics,5,chat,3,support,1,3,3.827019316,17,0,0,0,1,negative,1,401,low,1
1000017822,Tue,2,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,2,4,mobile,3,email,2,c_level,5,55,4.395608868,0,0,0,0,0,neutral,2,400,medium,2
1000017823,Thu,4,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,0,mobile,3,email,2,support,1,4,2.021757419,0,0,0,0,1,neutral,2,313,low,1
1000017824,Thu,4,100011,Small,1,gaming,4,Basic,1,74,APAC,3,2,1,mobile,3,web,1,finance,4,22,4.765543078,0,0,0,0,0,neutral,2,357,low,1
1000017825,Thu,4,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,4,3,auth,1,chat,3,support,1,81,6.1415541,7,0,0,0,1,negative,1,296,medium,2
1000017826,Wed,3,100008,Small,1,media,7,Basic,1,82,APAC,3,4,0,analytics,5,web,1,devops,2,11,0.829747967,0,0,0,0,1,neutral,2,512,low,1
1000017827,Thu,4,100008,Small,1,media,7,Basic,1,82,APAC,3,4,2,notifications,6,chat,3,support,1,6,2.422075738,44,0,0,0,0,neutral,2,309,medium,2
1000017828,Tue,2,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,2,1,analytics,5,email,2,product_manager,3,9,3.2263881,0,0,0,0,0,neutral,2,336,low,1
1000017829,Wed,3,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,5,2,auth,1,web,1,product_manager,3,6,2.4078525,0,0,0,0,0,negative,1,384,low,1
1000017830,Thu,4,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,6,2,notifications,6,chat,3,c_level,5,262,3.814602786,0,0,0,0,1,neutral,2,368,medium,2
1000017831,Sun,7,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,2,2,analytics,5,web,1,devops,2,1,2.328737046,5,0,0,0,0,neutral,2,255,low,1
1000017832,Wed,3,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,3,1,mobile,3,chat,3,c_level,5,0,1.217640977,0,0,0,0,1,neutral,2,280,low,1
1000017833,Mon,1,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,10,3,auth,1,chat,3,support,1,72,6.097354283,0,0,0,0,0,neutral,2,289,medium,2
1000017834,Fri,5,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,8,3,billing,2,web,1,support,1,133,1.384087033,0,0,0,0,1,neutral,2,291,medium,2
1000017835,Thu,4,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,3,2,billing,2,email,2,finance,4,1,1.404846921,0,0,0,0,0,neutral,2,356,low,1
1000017836,Tue,2,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,7,0,analytics,5,phone,4,support,1,109,0.380596948,0,0,0,0,1,neutral,2,469,low,1
1000017837,Mon,1,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,7,2,analytics,5,email,2,support,1,96,3.068220228,1,0,0,0,1,neutral,2,547,low,1
1000017838,Mon,1,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,2,2,analytics,5,email,2,support,1,45,10.81037512,11,0,0,0,0,neutral,2,369,medium,2
1000017839,Mon,1,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,4,2,billing,2,web,1,finance,4,41,0,0,0,0,0,1,neutral,2,521,low,1
1000017840,Sun,7,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,2,0,mobile,3,chat,3,support,1,5,0,0,0,0,0,0,neutral,2,320,low,1
1000017841,Sun,7,100013,Medium,2,media,7,Plus,2,701,APAC,3,2,1,data_pipeline,4,email,2,product_manager,3,37,1.874638732,100,0,0,0,1,neutral,2,418,medium,2
1000017842,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,10,3,data_pipeline,4,email,2,support,1,616,1.532172716,8,0,0,0,0,neutral,2,362,medium,2
1000017843,Thu,4,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,5,0,billing,2,web,1,support,1,36,2.461770544,41,1,0,0,0,negative,1,423,high,3
1000017844,Thu,4,100006,Small,1,logistics,6,Basic,1,73,AMER,1,4,1,auth,1,web,1,support,1,8,14.8575006,30,0,0,0,0,neutral,2,314,medium,2
1000017845,Wed,3,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,5,1,billing,2,web,1,product_manager,3,14,0.955689271,17,0,0,0,0,negative,1,297,low,1
1000017846,Mon,1,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,3,3,auth,1,web,1,support,1,24,5.224364774,0,0,0,0,0,neutral,2,336,low,1
1000017847,Mon,1,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,3,3,notifications,6,web,1,product_manager,3,22,7.002052712,4,0,0,0,0,neutral,2,517,medium,2
1000017848,Thu,4,100008,Small,1,media,7,Basic,1,82,APAC,3,0,1,mobile,3,chat,3,support,1,1,3.228133499,0,0,0,0,0,neutral,2,302,low,1
1000017849,Wed,3,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,1,mobile,3,web,1,support,1,2,0,0,0,0,0,0,neutral,2,305,low,1
1000017850,Wed,3,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,1,3,mobile,3,email,2,devops,2,4,1.165504626,19,0,0,0,0,positive,3,317,low,1
1000017851,Wed,3,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,4,1,mobile,3,chat,3,c_level,5,45,3.698030418,19,0,0,0,1,neutral,2,360,medium,2
1000017852,Sun,7,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,2,auth,1,web,1,devops,2,51,5.953505335,23,0,0,0,1,neutral,2,381,high,3
1000017853,Tue,2,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,1,auth,1,email,2,support,1,547,7.036106742,0,0,0,0,1,neutral,2,416,medium,2
1000017854,Wed,3,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,4,2,auth,1,chat,3,support,1,155,2.043922806,40,0,0,0,1,neutral,2,304,medium,2
1000017855,Wed,3,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,2,analytics,5,web,1,support,1,22,1.606925572,5,0,1,0,1,negative,1,392,medium,2
1000017856,Thu,4,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,4,2,mobile,3,web,1,support,1,6,3.423152005,19,0,0,0,0,neutral,2,391,low,1
1000017857,Fri,5,100012,Small,1,gaming,4,Basic,1,71,APAC,3,0,1,analytics,5,web,1,support,1,0,3.25252009,0,0,0,0,0,neutral,2,278,low,1
1000017858,Mon,1,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,2,0,mobile,3,email,2,support,1,131,2.105061379,7,0,0,0,1,neutral,2,339,medium,2
1000017859,Sat,6,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,9,6,analytics,5,chat,3,c_level,5,131,1.583855984,6,0,0,0,0,positive,3,514,high,3
1000017860,Fri,5,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,5,1,auth,1,email,2,support,1,138,6.966123031,0,0,0,0,0,negative,1,484,medium,2
1000017861,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,EMEA,2,5,2,analytics,5,email,2,support,1,367,0.903228428,10,0,0,0,1,neutral,2,340,medium,2
1000017862,Thu,4,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,0,3,mobile,3,chat,3,product_manager,3,1,0,0,0,0,0,0,neutral,2,322,low,1
1000017863,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,6,1,analytics,5,chat,3,devops,2,207,0.025455702,0,0,0,0,0,positive,3,390,low,1
1000017864,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,4,0,auth,1,web,1,finance,4,1424,2.167522517,29,0,0,0,1,neutral,2,634,high,3
1000017865,Mon,1,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,8,3,mobile,3,email,2,support,1,159,5.284893617,4,0,0,0,1,neutral,2,587,medium,2
1000017866,Tue,2,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,6,6,analytics,5,chat,3,support,1,238,0.45895268,13,0,0,0,1,positive,3,406,medium,2
1000017867,Wed,3,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,6,1,notifications,6,email,2,c_level,5,1278,4.624944064,12,0,0,0,1,negative,1,390,high,3
1000017868,Wed,3,100011,Small,1,gaming,4,Basic,1,74,APAC,3,0,2,notifications,6,web,1,support,1,5,4.353430261,19,0,0,0,1,neutral,2,284,low,1
1000017869,Wed,3,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,6,0,notifications,6,web,1,product_manager,3,21,5.805748438,21,0,0,0,0,negative,1,295,medium,2
1000017870,Tue,2,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,3,1,data_pipeline,4,email,2,finance,4,22,7.008076827,41,0,0,0,0,neutral,2,463,high,3
1000017871,Mon,1,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,3,1,analytics,5,chat,3,c_level,5,7,2.452200917,4,0,0,0,0,neutral,2,339,low,1
1000017872,Tue,2,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,3,1,billing,2,email,2,support,1,9,2.352308564,0,0,0,0,1,negative,1,365,low,1
1000017873,Tue,2,100015,Small,1,media,7,Basic,1,126,APAC,3,2,2,analytics,5,email,2,support,1,12,2.620566956,8,0,0,0,0,neutral,2,362,low,1
1000017874,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,4,0,analytics,5,email,2,support,1,6,0.590762127,9,0,0,0,1,negative,1,222,low,1
1000017875,Mon,1,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,3,1,auth,1,email,2,support,1,48,1.590580618,0,0,0,0,1,neutral,2,363,low,1
1000017876,Mon,1,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,4,1,notifications,6,web,1,finance,4,11,6.13034249,0,0,0,0,1,negative,1,427,low,1
1000017877,Mon,1,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,5,2,mobile,3,chat,3,support,1,1049,4.904917953,0,0,0,0,1,neutral,2,510,medium,2
1000017878,Thu,4,100006,Small,1,logistics,6,Basic,1,73,AMER,1,2,1,mobile,3,phone,4,support,1,4,2.49648487,2,0,0,0,1,,0,314,low,1
1000017879,Wed,3,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,3,1,data_pipeline,4,email,2,support,1,143,1.711229267,28,0,0,0,1,neutral,2,421,high,3
1000017880,Tue,2,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,1,1,data_pipeline,4,web,1,support,1,42,12.10775119,45,0,0,0,1,negative,1,510,high,3
1000017881,Mon,1,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,2,3,notifications,6,phone,4,support,1,49,2.103496637,0,0,0,0,1,negative,1,321,low,1
1000017882,Mon,1,100008,Small,1,media,7,Basic,1,82,APAC,3,1,1,analytics,5,email,2,product_manager,3,2,5.792566924,0,0,0,0,1,negative,1,268,low,1
1000017883,Mon,1,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,10,3,analytics,5,phone,4,devops,2,32,4.416102159,9,0,0,0,1,negative,1,266,medium,2
1000017884,Fri,5,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,1,0,auth,1,web,1,finance,4,39,0.525153198,49,0,0,0,1,neutral,2,345,medium,2
1000017885,Tue,2,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,4,1,analytics,5,email,2,finance,4,45,0.191082215,7,0,0,0,0,neutral,2,382,low,1
1000017886,Mon,1,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,3,notifications,6,email,2,support,1,3,1.363799959,0,0,0,0,0,negative,1,279,low,1
1000017887,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,7,3,data_pipeline,4,email,2,devops,2,909,10.22396102,0,0,0,0,1,negative,1,588,medium,2
1000017888,Thu,4,100008,Small,1,media,7,Basic,1,82,APAC,3,3,2,mobile,3,web,1,support,1,19,0.482278873,0,0,0,0,1,neutral,2,132,low,1
1000017889,Wed,3,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,8,5,analytics,5,email,2,support,1,48,5.493757341,0,0,0,0,1,positive,3,314,low,1
1000017890,Thu,4,100006,Small,1,logistics,6,Basic,1,73,AMER,1,1,1,notifications,6,email,2,product_manager,3,3,11.3480077,25,0,0,0,0,neutral,2,281,medium,2
1000017891,Wed,3,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,5,2,auth,1,email,2,support,1,86,0.829729155,0,0,0,0,0,neutral,2,424,medium,2
1000017892,Thu,4,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,4,2,mobile,3,email,2,c_level,5,1085,4.376436613,21,0,0,0,1,neutral,2,484,high,3
1000017893,Mon,1,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,6,0,auth,1,web,1,product_manager,3,101,12.91785255,0,0,0,0,1,neutral,2,403,medium,2
1000017894,Wed,3,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,1,0,analytics,5,email,2,devops,2,9,6.612168778,0,0,0,0,0,neutral,2,311,low,1
1000017895,Mon,1,100003,Small,1,media,7,Plus,2,100,AMER,1,3,2,analytics,5,phone,4,product_manager,3,2,1.2503568,0,0,0,0,0,neutral,2,366,low,1
1000017896,Mon,1,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,3,1,billing,2,web,1,support,1,49,4.163889779,0,0,0,0,1,negative,1,338,low,1
1000017897,Thu,4,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,0,billing,2,web,1,support,1,16,1.843999475,0,0,0,0,0,negative,1,378,low,1
1000017898,Tue,2,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,4,2,billing,2,web,1,support,1,20,0.720277551,3,0,0,0,1,neutral,2,450,low,1
1000017899,Mon,1,100003,Small,1,media,7,Plus,2,100,AMER,1,0,3,mobile,3,web,1,support,1,4,2.259707649,0,0,0,0,1,neutral,2,376,low,1
1000017900,Mon,1,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,13,3,notifications,6,chat,3,finance,4,230,2.969197503,0,0,0,0,1,neutral,2,536,medium,2
1000017901,Wed,3,100015,Small,1,media,7,Basic,1,126,APAC,3,2,2,notifications,6,web,1,devops,2,15,7.121597799,0,0,0,0,0,negative,1,214,low,1
1000017902,Wed,3,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,5,3,notifications,6,web,1,devops,2,43,1.679577716,0,0,0,0,1,neutral,2,343,low,1
1000017903,Mon,1,100013,Medium,2,media,7,Plus,2,701,APAC,3,2,0,analytics,5,email,2,devops,2,2,0.362066642,0,0,0,0,1,neutral,2,246,low,1
1000017904,Mon,1,100008,Small,1,media,7,Basic,1,82,APAC,3,1,1,mobile,3,email,2,support,1,5,0,17,0,0,0,0,neutral,2,355,low,1
1000017905,Wed,3,100015,Small,1,media,7,Basic,1,126,APAC,3,2,2,analytics,5,email,2,devops,2,2,2.777294165,0,0,0,0,1,negative,1,205,low,1
1000017906,Wed,3,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,4,0,notifications,6,email,2,support,1,26,1.472502967,0,0,0,0,1,positive,3,506,low,1
1000017907,Fri,5,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,2,1,notifications,6,email,2,support,1,17,6.990406672,12,0,0,0,0,positive,3,370,medium,2
1000017908,Wed,3,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,4,1,data_pipeline,4,email,2,product_manager,3,173,3.119555257,0,0,0,0,0,neutral,2,338,medium,2
1000017909,Fri,5,100010,Large,3,saas_b2b,3,Plus,2,5353,EMEA,2,4,3,analytics,5,chat,3,devops,2,185,0.841270062,0,0,0,0,0,positive,3,322,low,1
1000017910,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,1,analytics,5,web,1,product_manager,3,9,0.948881461,0,0,0,0,1,neutral,2,362,low,1
1000017911,Tue,2,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,5,2,data_pipeline,4,phone,4,support,1,923,9.35740266,0,0,0,1,1,positive,3,568,high,3
1000017912,Wed,3,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,1,0,billing,2,chat,3,devops,2,38,1.061052087,0,0,0,0,0,neutral,2,272,low,1
1000017913,Sun,7,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,1,auth,1,email,2,finance,4,67,8.78198576,17,0,0,0,1,neutral,2,582,high,3
1000017914,Wed,3,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,9,2,auth,1,web,1,support,1,70,13.99671375,34,0,0,0,1,neutral,2,415,high,3
1000017915,Wed,3,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,0,notifications,6,email,2,support,1,4,1.955410357,0,0,0,0,0,positive,3,456,low,1
1000017916,Mon,1,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,1,auth,1,chat,3,devops,2,27,13.48267583,0,0,0,0,0,negative,1,488,medium,2
1000017917,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,2,1,data_pipeline,4,email,2,finance,4,320,7.861928138,6,0,0,0,1,neutral,2,371,high,3
1000017918,Thu,4,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,2,1,mobile,3,web,1,support,1,13,10.84118946,0,0,0,0,0,neutral,2,306,low,1
1000017919,Thu,4,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,9,2,auth,1,phone,4,support,1,661,4.059260373,0,0,0,0,1,neutral,2,452,medium,2
1000017920,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,10,7,auth,1,email,2,c_level,5,921,16.58494191,15,0,0,0,1,neutral,2,485,high,3
1000017921,Mon,1,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,4,2,auth,1,email,2,support,1,15,1.206543772,28,0,0,0,0,neutral,2,338,medium,2
1000017922,Tue,2,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,10,5,data_pipeline,4,chat,3,c_level,5,343,7.646424407,0,0,0,0,1,negative,1,508,high,3
1000017923,Fri,5,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,7,7,billing,2,phone,4,support,1,1695,1.897848479,24,0,0,0,0,neutral,2,557,high,3
1000017924,Wed,3,100006,Small,1,logistics,6,Basic,1,73,AMER,1,1,1,analytics,5,web,1,support,1,3,2.111034703,0,0,0,0,0,neutral,2,333,low,1
1000017925,Thu,4,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,5,2,notifications,6,phone,4,support,1,33,1.147661207,0,0,0,0,1,,0,316,low,1
1000017926,Fri,5,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,3,2,data_pipeline,4,chat,3,support,1,101,6.142837097,73,0,0,0,1,neutral,2,427,high,3
1000017927,Tue,2,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,4,2,billing,2,web,1,support,1,64,4.42088369,0,0,0,0,0,neutral,2,512,low,1
1000017928,Mon,1,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,1,0,mobile,3,chat,3,support,1,39,2.965112343,0,0,0,0,0,neutral,2,517,low,1
1000017929,Fri,5,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,2,1,data_pipeline,4,web,1,support,1,55,8.596147974,71,0,0,0,1,positive,3,534,high,3
1000017930,Fri,5,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,2,2,auth,1,email,2,devops,2,34,1.646758623,0,0,0,0,1,neutral,2,171,low,1
1000017931,Fri,5,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,3,1,auth,1,phone,4,c_level,5,751,1.987514794,0,0,0,0,1,neutral,2,434,high,3
1000017932,Fri,5,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,4,1,notifications,6,email,2,support,1,45,1.679956393,0,0,0,0,1,neutral,2,292,low,1
1000017933,Wed,3,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,9,3,auth,1,phone,4,devops,2,386,4.884841264,61,0,0,0,0,neutral,2,438,high,3
1000017934,Fri,5,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,2,analytics,5,web,1,support,1,33,3.626285849,3,0,0,0,1,negative,1,379,low,1
1000017935,Thu,4,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,7,2,billing,2,chat,3,support,1,236,0,17,0,0,0,0,negative,1,214,medium,2
1000017936,Tue,2,100003,Small,1,media,7,Plus,2,100,AMER,1,6,2,auth,1,web,1,support,1,4,3.206298163,38,0,0,0,1,negative,1,277,low,1
1000017937,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,4,1,auth,1,chat,3,c_level,5,57,0.560436996,0,0,0,0,1,neutral,2,351,medium,2
1000017938,Mon,1,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,2,0,notifications,6,web,1,support,1,4,4.493368836,0,0,0,0,1,neutral,2,329,low,1
1000017939,Fri,5,100008,Small,1,media,7,Basic,1,82,APAC,3,2,2,analytics,5,chat,3,support,1,4,0.527148744,11,0,0,0,1,neutral,2,470,low,1
1000017940,Tue,2,100015,Small,1,media,7,Basic,1,126,APAC,3,1,3,billing,2,chat,3,devops,2,11,0,0,1,0,0,0,neutral,2,386,low,1
1000017941,Fri,5,100003,Small,1,media,7,Plus,2,100,AMER,1,1,0,mobile,3,chat,3,c_level,5,4,2.922345563,0,0,0,0,1,neutral,2,283,low,1
1000017942,Thu,4,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,4,4,auth,1,web,1,support,1,26,6.368536237,1,0,0,0,0,negative,1,417,low,1
1000017943,Mon,1,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,2,0,notifications,6,email,2,support,1,10,6.324899889,12,0,0,0,0,neutral,2,299,medium,2
1000017944,Wed,3,100008,Small,1,media,7,Basic,1,82,APAC,3,1,2,notifications,6,email,2,product_manager,3,11,5.730907327,0,0,0,0,0,positive,3,226,low,1
1000017945,Wed,3,100003,Small,1,media,7,Plus,2,100,AMER,1,1,2,analytics,5,web,1,c_level,5,4,0.08912366,3,0,0,0,0,neutral,2,415,low,1
1000017946,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,13,2,notifications,6,phone,4,support,1,236,0.625741269,29,0,0,0,1,negative,1,520,medium,2
1000017947,Wed,3,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,0,3,analytics,5,email,2,support,1,44,0.959803843,1,0,0,0,1,negative,1,352,low,1
1000017948,Wed,3,100016,Medium,2,ecommerce,2,Basic,1,454,APAC,3,2,2,notifications,6,email,2,support,1,8,3.618328961,0,0,0,0,0,neutral,2,326,low,1
1000017949,Fri,5,100006,Small,1,logistics,6,Basic,1,73,AMER,1,2,3,mobile,3,email,2,product_manager,3,8,4.593033019,2,0,0,0,0,neutral,2,434,low,1
1000017950,Wed,3,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,4,notifications,6,chat,3,product_manager,3,1,3.0979314,6,0,0,0,1,positive,3,347,low,1
1000017951,Thu,4,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,6,0,auth,1,chat,3,product_manager,3,177,8.7600329,20,0,0,0,0,negative,1,516,high,3
1000017952,Fri,5,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,5,1,auth,1,web,1,support,1,85,4.236682234,28,0,0,0,1,negative,1,380,high,3
1000017953,Thu,4,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,7,2,notifications,6,web,1,support,1,557,3.451037707,18,0,0,0,1,negative,1,387,high,3
1000017954,Thu,4,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,2,1,analytics,5,email,2,devops,2,17,0.709810088,0,0,0,0,0,neutral,2,246,low,1
1000017955,Fri,5,100006,Small,1,logistics,6,Basic,1,73,AMER,1,1,2,mobile,3,chat,3,support,1,2,2.664609063,10,0,0,0,1,neutral,2,314,low,1
1000017956,Fri,5,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,10,3,notifications,6,phone,4,support,1,125,2.782091787,0,0,0,0,1,positive,3,383,medium,2
1000017957,Wed,3,100006,Small,1,logistics,6,Basic,1,73,AMER,1,1,0,mobile,3,phone,4,product_manager,3,8,5.04194465,0,0,0,0,0,neutral,2,379,low,1
1000017958,Sat,6,100011,Small,1,gaming,4,Basic,1,74,APAC,3,2,3,notifications,6,web,1,devops,2,11,14.25019027,0,0,0,0,0,neutral,2,266,low,1
1000017959,Wed,3,100013,Medium,2,media,7,Plus,2,701,APAC,3,3,0,mobile,3,chat,3,support,1,45,1.204192396,21,0,0,0,1,negative,1,387,medium,2
1000017960,Fri,5,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,3,0,analytics,5,web,1,support,1,14,6.164944747,19,0,0,0,1,neutral,2,316,medium,2
1000017961,Wed,3,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,7,2,notifications,6,web,1,finance,4,178,1.652365408,14,0,0,0,1,negative,1,473,medium,2
1000017962,Mon,1,100013,Medium,2,media,7,Plus,2,701,APAC,3,3,2,mobile,3,email,2,c_level,5,18,2.562321368,6,0,0,0,0,neutral,2,275,medium,2
1000017963,Fri,5,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,6,1,data_pipeline,4,email,2,support,1,16,3.712009705,8,0,0,0,1,neutral,2,405,medium,2
1000017964,Wed,3,100015,Small,1,media,7,Basic,1,126,APAC,3,4,2,auth,1,email,2,support,1,0,1.951935369,18,0,0,0,0,neutral,2,312,low,1
1000017965,Fri,5,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,0,auth,1,web,1,devops,2,158,3.027331851,41,0,0,0,1,positive,3,333,high,3
