company_token,avg_error_rate_pct_gen,product_area,periodo_mes,avg_resolution_time_hours,deployment_failure_rate_pct,ticket_count,incident_count,avg_cpu_usage_pct,avg_availability_pct,rollback_count
a90d33454ff2,2.0,Billing,2026-06,,0.0,3,0,42.3,97.539,0
a90d33454ff2,2.0,Billing,2026-06,,,2,0,92.79,97.291,0
a90d33454ff2,1.0,Billing,2026-06,,,2,0,36.63,95.884,0
a90d33454ff2,10.0,Billing,2026-06,,,1,0,75.35,99.639,0
a90d33454ff2,0.0,Billing,2026-06,,,1,0,71.46000000000001,98.4035,0
a90d33454ff2,,Data Pipeline,2026-01,,0.0,3,0,,,0
a90d33454ff2,9.0,Data Pipeline,2026-01,,,3,0,31.87,97.293,0
a90d33454ff2,5.0,Data Pipeline,2026-01,,0.0,3,0,57.18000000000001,97.7935,0
a90d33454ff2,3.0,Data Pipeline,2026-01,,,3,0,68.76,99.404,0
a90d33454ff2,,Data Pipeline,2026-01,,0.0,7,0,,,0
a90d33454ff2,5.0,Data Pipeline,2026-01,,,1,0,61.36,99.177,0
a90d33454ff2,4.0,Data Pipeline,2026-01,,,6,0,61.88,95.4605,0
a90d33454ff2,2.0,Data Pipeline,2026-01,,0.0,3,0,66.04,98.124,0
a90d33454ff2,,Data Pipeline,2026-01,,,2,0,,,0
a90d33454ff2,7.0,Data Pipeline,2026-01,,,6,0,35.44,98.887,0
a90d33454ff2,3.0,Data Pipeline,2026-01,,0.0,6,0,21.47,99.793,0
a90d33454ff2,,Data Pipeline,2026-01,,,3,0,,,0
a90d33454ff2,5.0,Data Pipeline,2026-01,,,6,0,69.54,96.239,0
a90d33454ff2,4.0,Data Pipeline,2026-01,,,6,0,52.47,98.975,0
a90d33454ff2,,Data Pipeline,2026-01,,0.0,3,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-01,,,5,0,60.83,99.265,0
a90d33454ff2,8.0,Data Pipeline,2026-01,,,5,0,53.185,96.45,0
a90d33454ff2,,Data Pipeline,2026-01,,,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-01,,,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-01,,0.0,8,0,,,0
a90d33454ff2,7.0,Data Pipeline,2026-01,,0.0,1,0,51.325,97.857,0
a90d33454ff2,,Data Pipeline,2026-01,,,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-01,1.24,0.0,11,1,,,0
a90d33454ff2,1.0,Data Pipeline,2026-01,,,5,0,35.85,95.232,0
a90d33454ff2,1.0,Data Pipeline,2026-01,,0.0,3,0,73.7,97.294,0
a90d33454ff2,6.0,Data Pipeline,2026-01,,,2,0,68.565,96.7125,0
a90d33454ff2,10.0,Data Pipeline,2026-01,,,4,0,80.68,96.65,0
a90d33454ff2,,Data Pipeline,2026-01,,100.0,2,0,,,1
a90d33454ff2,7.0,Data Pipeline,2026-01,,0.0,5,0,69.86,97.172,0
a90d33454ff2,3.0,Data Pipeline,2026-01,,0.0,3,0,56.12,97.019,0
a90d33454ff2,4.0,Data Pipeline,2026-02,,,5,0,42.8,97.4505,0
a90d33454ff2,3.0,Data Pipeline,2026-02,,,3,0,67.985,96.0755,0
a90d33454ff2,,Data Pipeline,2026-02,,,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,,2,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,,2,0,,,0
a90d33454ff2,5.0,Data Pipeline,2026-02,,,6,0,84.605,96.527,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,6.91,0.0,3,2,,,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,8,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-02,,,3,0,60.625,96.8405,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,7,0,,,0
a90d33454ff2,7.0,Data Pipeline,2026-02,,0.0,4,0,65.935,96.6125,0
a90d33454ff2,9.0,Data Pipeline,2026-02,,50.0,6,0,43.35,95.259,1
a90d33454ff2,4.0,Data Pipeline,2026-02,,,2,0,81.7,97.1615,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,6,0,,,0
a90d33454ff2,7.0,Data Pipeline,2026-02,,,3,0,54.94499999999999,97.476,0
a90d33454ff2,6.0,Data Pipeline,2026-02,7.78,0.0,4,1,55.09,99.17533333333334,0
a90d33454ff2,,Data Pipeline,2026-02,9.4,0.0,5,1,,,0
a90d33454ff2,,Data Pipeline,2026-02,,,1,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,50.0,2,0,,,1
a90d33454ff2,3.0,Data Pipeline,2026-02,,,2,0,94.19,96.994,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,,0.0,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-02,5.9,0.0,4,1,,,0
a90d33454ff2,4.0,Data Pipeline,2026-02,,0.0,7,0,51.61,97.076,0
a90d33454ff2,,Data Pipeline,2026-03,,0.0,3,0,,,0
a90d33454ff2,2.0,Data Pipeline,2026-03,6.55,0.0,4,1,73.07,97.055,0
a90d33454ff2,,Data Pipeline,2026-03,,,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-03,2.01,0.0,3,1,,,0
a90d33454ff2,,Data Pipeline,2026-03,5.24,0.0,5,1,,,0
a90d33454ff2,5.0,Data Pipeline,2026-03,,0.0,3,0,53.45666666666667,97.91233333333332,0
a90d33454ff2,,Data Pipeline,2026-03,3.61,0.0,3,1,,,0
a90d33454ff2,7.0,Data Pipeline,2026-03,,,1,0,46.59,99.889,0
a90d33454ff2,3.0,Data Pipeline,2026-03,8.63,0.0,4,1,44.31,98.27,0
a90d33454ff2,3.0,Data Pipeline,2026-03,6.94,0.0,5,1,57.10333333333333,97.24633333333334,0
a90d33454ff2,5.0,Data Pipeline,2026-03,,100.0,4,0,41.99,97.212,1
a90d33454ff2,5.0,Data Pipeline,2026-03,,0.0,4,0,87.18,95.507,0
a90d33454ff2,2.0,Data Pipeline,2026-03,,0.0,4,0,26.99,95.259,0
a90d33454ff2,,Data Pipeline,2026-03,,,5,0,,,0
a90d33454ff2,,Data Pipeline,2026-03,,50.0,2,0,,,1
a90d33454ff2,4.0,Data Pipeline,2026-03,,,7,0,91.43,95.938,0
a90d33454ff2,,Data Pipeline,2026-03,,,6,0,,,0
a90d33454ff2,1.0,Data Pipeline,2026-03,,0.0,6,0,44.83,98.948,0
a90d33454ff2,2.0,Data Pipeline,2026-03,,,3,0,43.36,97.8495,0
a90d33454ff2,,Data Pipeline,2026-03,,0.0,9,0,,,0
a90d33454ff2,,Data Pipeline,2026-03,,,3,0,,,0
a90d33454ff2,6.0,Data Pipeline,2026-03,,0.0,3,0,55.165,98.4305,0
a90d33454ff2,,Data Pipeline,2026-03,7.27,0.0,2,1,,,0
a90d33454ff2,,Data Pipeline,2026-03,,0.0,4,0,,,0
a90d33454ff2,6.0,Data Pipeline,2026-03,,,6,0,57.065,97.455,0
a90d33454ff2,8.0,Data Pipeline,2026-03,,,4,0,72.895,98.715,0
a90d33454ff2,6.0,Data Pipeline,2026-03,,0.0,5,0,27.31,95.715,0
a90d33454ff2,2.0,Data Pipeline,2026-03,1.3,0.0,3,1,22.08,96.41,0
a90d33454ff2,0.0,Data Pipeline,2026-03,4.53,50.0,3,1,79.68,96.375,1
a90d33454ff2,7.0,Data Pipeline,2026-03,,,2,0,56.055,98.538,0
a90d33454ff2,,Data Pipeline,2026-03,,,5,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-04,,,7,0,81.22999999999999,96.6085,0
a90d33454ff2,,Data Pipeline,2026-04,,,2,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,,0.0,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,,,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,,100.0,3,0,,,1
a90d33454ff2,7.0,Data Pipeline,2026-04,,,5,0,66.16,95.901,0
a90d33454ff2,4.0,Data Pipeline,2026-04,,,3,0,56.715,95.285,0
a90d33454ff2,8.0,Data Pipeline,2026-04,,,6,0,83.87,97.482,0
a90d33454ff2,5.0,Data Pipeline,2026-04,,0.0,1,0,23.31,97.783,0
a90d33454ff2,4.0,Data Pipeline,2026-04,,50.0,7,0,69.965,98.6755,1
a90d33454ff2,4.0,Data Pipeline,2026-04,3.84,0.0,2,1,58.665000000000006,96.06,0
a90d33454ff2,,Data Pipeline,2026-04,,,2,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,5.25,0.0,1,1,,,0
a90d33454ff2,7.0,Data Pipeline,2026-04,,0.0,1,0,30.76,98.531,0
a90d33454ff2,3.0,Data Pipeline,2026-04,,,3,0,58.83,95.439,0
a90d33454ff2,9.0,Data Pipeline,2026-04,,0.0,1,0,66.44,97.986,0
a90d33454ff2,,Data Pipeline,2026-04,,0.0,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,,,4,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-04,,100.0,2,0,92.15,97.998,1
a90d33454ff2,,Data Pipeline,2026-04,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,6.93,50.0,2,1,,,1
a90d33454ff2,9.0,Data Pipeline,2026-04,,0.0,3,0,31.71,98.187,0
a90d33454ff2,,Data Pipeline,2026-04,,0.0,5,0,,,0
a90d33454ff2,,Data Pipeline,2026-04,,50.0,5,0,,,1
a90d33454ff2,0.0,Data Pipeline,2026-04,,0.0,3,0,62.33,95.977,0
a90d33454ff2,,Data Pipeline,2026-04,,0.0,2,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-04,,0.0,7,0,55.135,98.8955,0
a90d33454ff2,5.0,Data Pipeline,2026-04,,,2,0,30.42,98.627,0
a90d33454ff2,,Data Pipeline,2026-04,8.13,0.0,2,1,,,0
a90d33454ff2,,Data Pipeline,2026-05,,100.0,6,0,,,1
a90d33454ff2,,Data Pipeline,2026-05,,,2,0,,,0
a90d33454ff2,4.0,Data Pipeline,2026-05,,0.0,6,0,83.82,95.358,0
a90d33454ff2,,Data Pipeline,2026-05,,0.0,1,0,,,0
a90d33454ff2,,Data Pipeline,2026-05,,50.0,2,0,,,1
a90d33454ff2,3.0,Data Pipeline,2026-05,2.66,0.0,2,1,69.26,98.318,0
a90d33454ff2,,Data Pipeline,2026-05,,,2,0,,,0
a90d33454ff2,,Data Pipeline,2026-05,,,3,0,,,0
a90d33454ff2,3.0,Data Pipeline,2026-05,,,2,0,31.88,95.177,0
a90d33454ff2,,Data Pipeline,2026-05,3.86,33.33333333333333,3,1,,,1
a90d33454ff2,8.0,Data Pipeline,2026-05,,,2,0,83.25,98.417,0
a90d33454ff2,,Data Pipeline,2026-05,,0.0,4,0,,,0
a90d33454ff2,4.0,Data Pipeline,2026-05,,,2,0,49.97,96.7505,0
a90d33454ff2,4.0,Data Pipeline,2026-05,,,1,0,60.155,97.4505,0
a90d33454ff2,,Data Pipeline,2026-05,,,4,0,,,0
a90d33454ff2,10.0,Data Pipeline,2026-05,,,4,0,79.35,95.693,0
a90d33454ff2,,Data Pipeline,2026-05,3.3,0.0,5,1,,,0
a90d33454ff2,3.0,Data Pipeline,2026-05,,0.0,2,0,32.8,95.06,0
a90d33454ff2,8.0,Data Pipeline,2026-05,,0.0,1,0,80.43,95.219,0
a90d33454ff2,7.0,Data Pipeline,2026-05,,,1,0,59.405,97.8745,0
a90d33454ff2,,Data Pipeline,2026-05,,,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-05,,,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-05,,,4,0,,,0
a90d33454ff2,5.0,Data Pipeline,2026-05,,,2,0,54.71,97.66433333333332,0
a90d33454ff2,9.0,Data Pipeline,2026-05,,0.0,4,0,84.25,97.218,0
a90d33454ff2,,Data Pipeline,2026-05,,,3,0,,,0
a90d33454ff2,1.0,Data Pipeline,2026-05,,,9,0,35.53,98.358,0
a90d33454ff2,7.0,Data Pipeline,2026-05,,,6,0,66.475,97.6,0
a90d33454ff2,5.0,Data Pipeline,2026-05,,,4,0,40.595,97.555,0
a90d33454ff2,,Data Pipeline,2026-05,,50.0,1,0,,,1
a90d33454ff2,,Data Pipeline,2026-05,8.29,0.0,3,1,,,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,5.44,50.0,1,1,,,1
a90d33454ff2,,Data Pipeline,2026-06,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,,3,0,,,0
a90d33454ff2,5.0,Data Pipeline,2026-06,,0.0,1,0,65.995,97.1275,0
a90d33454ff2,,Data Pipeline,2026-06,,,5,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,4,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,4,0,,,0
a90d33454ff2,4.0,Data Pipeline,2026-06,,0.0,4,0,56.98,97.261,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,,2,0,,,0
a90d33454ff2,2.0,Data Pipeline,2026-06,,0.0,3,0,21.55,95.923,0
a90d33454ff2,1.0,Data Pipeline,2026-06,,,4,0,62.78,97.9385,0
a90d33454ff2,9.0,Data Pipeline,2026-06,,,5,0,61.83,95.153,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,3,0,,,0
a90d33454ff2,4.0,Data Pipeline,2026-06,,0.0,3,0,73.15333333333332,97.33833333333332,0
a90d33454ff2,,Data Pipeline,2026-06,,,3,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,,2,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,4.87,0.0,6,1,,,0
a90d33454ff2,8.0,Data Pipeline,2026-06,,,5,0,59.865,99.6575,0
a90d33454ff2,,Data Pipeline,2026-06,,,6,0,,,0
a90d33454ff2,,Data Pipeline,2026-06,,0.0,1,0,,,0
a90d33454ff2,7.0,Data Pipeline,2026-06,,0.0,5,0,57.42,95.054,0
a90d33454ff2,5.0,Data Pipeline,2026-06,,0.0,4,0,47.105,96.836,0
a90d33454ff2,4.0,Data Pipeline,2026-06,,,2,0,34.903333333333336,98.22266666666668,0
a90d33454ff2,7.0,Data Pipeline,2026-06,,0.0,2,0,61.85,95.036,0
a90d33454ff2,4.0,Data Pipeline,2026-06,,,6,0,52.61,96.654,0
a90d33454ff2,10.0,Data Pipeline,2026-06,,,3,0,57.85,97.892,0
a90d33454ff2,,Mobile,2026-01,,,3,0,,,0
a90d33454ff2,2.0,Mobile,2026-01,,0.0,3,0,70.11,98.605,0
a90d33454ff2,,Mobile,2026-01,,,2,0,,,0
a90d33454ff2,6.0,Mobile,2026-01,,0.0,1,0,71.81666666666666,98.00533333333334,0
a90d33454ff2,,Mobile,2026-01,,,1,0,,,0
a90d33454ff2,,Mobile,2026-01,,,3,0,,,0
a90d33454ff2,,Mobile,2026-01,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-01,,,1,0,,,0
a90d33454ff2,0.0,Mobile,2026-01,,0.0,1,0,54.77,99.473,0
a90d33454ff2,,Mobile,2026-01,,0.0,1,0,,,0
a90d33454ff2,7.0,Mobile,2026-01,,,5,0,94.21,95.509,0
a90d33454ff2,9.0,Mobile,2026-01,,100.0,2,0,32.715,96.2395,1
a90d33454ff2,4.0,Mobile,2026-01,,0.0,1,0,50.41,97.8445,0
a90d33454ff2,,Mobile,2026-01,4.43,0.0,2,1,,,0
a90d33454ff2,,Mobile,2026-01,,,1,0,,,0
a90d33454ff2,,Mobile,2026-01,,0.0,1,0,,,0
a90d33454ff2,1.0,Mobile,2026-01,,,1,0,64.8,95.974,0
a90d33454ff2,9.0,Mobile,2026-01,6.2,25.0,2,1,43.78,95.088,1
a90d33454ff2,1.0,Mobile,2026-01,,0.0,1,0,65.5,96.659,0
a90d33454ff2,,Mobile,2026-01,,0.0,3,0,,,0
a90d33454ff2,7.0,Mobile,2026-01,,0.0,7,0,57.38333333333333,95.72933333333332,0
a90d33454ff2,7.0,Mobile,2026-01,,,2,0,92.56,97.333,0
a90d33454ff2,,Mobile,2026-01,,,1,0,,,0
a90d33454ff2,0.0,Mobile,2026-02,,,2,0,86.03,96.988,0
a90d33454ff2,,Mobile,2026-02,,,3,0,,,0
a90d33454ff2,,Mobile,2026-02,,,3,0,,,0
a90d33454ff2,,Mobile,2026-02,,,1,0,,,0
a90d33454ff2,1.0,Mobile,2026-02,,,1,0,73.17,99.129,0
a90d33454ff2,,Mobile,2026-02,,,2,0,,,0
a90d33454ff2,4.0,Mobile,2026-02,,,1,0,41.12,99.237,0
a90d33454ff2,6.0,Mobile,2026-02,,0.0,6,0,48.17,97.56,0
a90d33454ff2,4.0,Mobile,2026-02,,,1,0,43.77,96.1635,0
a90d33454ff2,5.0,Mobile,2026-02,,,3,0,84.99,95.715,0
a90d33454ff2,,Mobile,2026-02,,,1,0,,,0
a90d33454ff2,7.0,Mobile,2026-02,,,1,0,38.32,97.563,0
a90d33454ff2,6.0,Mobile,2026-02,,,1,0,74.12,98.835,0
a90d33454ff2,,Mobile,2026-02,,0.0,2,0,,,0
a90d33454ff2,9.0,Mobile,2026-02,,,1,0,41.02,98.773,0
a90d33454ff2,4.0,Mobile,2026-02,,,2,0,63.87,99.594,0
a90d33454ff2,4.0,Mobile,2026-02,,,1,0,45.370000000000005,99.05633333333331,0
a90d33454ff2,,Mobile,2026-02,6.15,0.0,3,1,,,0
a90d33454ff2,4.0,Mobile,2026-02,11.93,0.0,3,1,45.15,99.854,0
a90d33454ff2,,Mobile,2026-02,,0.0,2,0,,,0
a90d33454ff2,,Mobile,2026-02,,,1,0,,,0
a90d33454ff2,3.0,Mobile,2026-02,,0.0,1,0,82.26,97.111,0
a90d33454ff2,,Mobile,2026-02,,0.0,4,0,,,0
a90d33454ff2,,Mobile,2026-02,,,1,0,,,0
a90d33454ff2,,Mobile,2026-02,,,2,0,,,0
a90d33454ff2,7.0,Mobile,2026-03,,,4,0,49.45,99.099,0
a90d33454ff2,,Mobile,2026-03,0.78,0.0,2,1,,,0
a90d33454ff2,5.0,Mobile,2026-03,,0.0,2,0,63.065,98.438,0
a90d33454ff2,7.0,Mobile,2026-03,,,2,0,67.98,96.126,0
a90d33454ff2,,Mobile,2026-03,7.16,0.0,2,1,,,0
a90d33454ff2,,Mobile,2026-03,,,2,0,,,0
a90d33454ff2,,Mobile,2026-03,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-03,,,2,0,,,0
a90d33454ff2,8.0,Mobile,2026-03,,50.0,1,0,62.6,98.2945,1
a90d33454ff2,3.0,Mobile,2026-03,,,1,0,72.77,97.774,0
a90d33454ff2,4.0,Mobile,2026-03,,0.0,1,0,82.34,97.148,0
a90d33454ff2,,Mobile,2026-03,,,3,0,,,0
a90d33454ff2,,Mobile,2026-03,,,2,0,,,0
a90d33454ff2,3.0,Mobile,2026-03,,,2,0,21.37,97.413,0
a90d33454ff2,9.0,Mobile,2026-03,,0.0,1,0,93.62,97.501,0
a90d33454ff2,9.0,Mobile,2026-03,,,1,0,63.39,99.656,0
a90d33454ff2,1.0,Mobile,2026-03,,,3,0,89.0,98.309,0
a90d33454ff2,3.0,Mobile,2026-03,,,2,0,52.34,97.307,0
a90d33454ff2,,Mobile,2026-03,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-03,,0.0,2,0,,,0
a90d33454ff2,,Mobile,2026-03,,33.33333333333333,1,0,,,1
a90d33454ff2,3.0,Mobile,2026-03,,0.0,1,0,81.02,99.466,0
a90d33454ff2,7.0,Mobile,2026-03,,0.0,2,0,28.37,97.509,0
a90d33454ff2,4.0,Mobile,2026-03,,0.0,1,0,37.37,95.748,0
a90d33454ff2,,Mobile,2026-04,,,1,0,,,0
a90d33454ff2,,Mobile,2026-04,,,4,0,,,0
a90d33454ff2,,Mobile,2026-04,,0.0,1,0,,,0
a90d33454ff2,6.0,Mobile,2026-04,9.14,25.0,3,1,58.2,95.843,1
a90d33454ff2,2.0,Mobile,2026-04,,,4,0,83.07,97.508,0
a90d33454ff2,,Mobile,2026-04,,,1,0,,,0
a90d33454ff2,,Mobile,2026-04,,,3,0,,,0
a90d33454ff2,,Mobile,2026-04,,0.0,2,0,,,0
a90d33454ff2,3.0,Mobile,2026-04,,100.0,2,0,46.64,97.3495,1
a90d33454ff2,5.0,Mobile,2026-04,,,1,0,82.02,95.81,0
a90d33454ff2,,Mobile,2026-04,,0.0,1,0,,,0
a90d33454ff2,5.0,Mobile,2026-04,,,1,0,60.98,96.613,0
a90d33454ff2,,Mobile,2026-04,,,2,0,,,0
a90d33454ff2,,Mobile,2026-04,7.24,0.0,4,1,,,0
a90d33454ff2,,Mobile,2026-04,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-04,,,2,0,,,0
a90d33454ff2,8.0,Mobile,2026-04,,,3,0,70.13,96.773,0
a90d33454ff2,0.0,Mobile,2026-04,,,1,0,26.28,95.307,0
a90d33454ff2,,Mobile,2026-04,,,1,0,,,0
a90d33454ff2,4.0,Mobile,2026-04,,,1,0,63.78,99.098,0
a90d33454ff2,7.0,Mobile,2026-04,,,2,0,75.85333333333334,97.715,0
a90d33454ff2,7.0,Mobile,2026-04,,0.0,1,0,87.16,98.99,0
a90d33454ff2,,Mobile,2026-04,,,2,0,,,0
a90d33454ff2,,Mobile,2026-04,,,3,0,,,0
a90d33454ff2,,Mobile,2026-05,,,2,0,,,0
a90d33454ff2,,Mobile,2026-05,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-05,,,3,0,,,0
a90d33454ff2,1.0,Mobile,2026-05,,,1,0,51.73,96.204,0
a90d33454ff2,,Mobile,2026-05,,0.0,1,0,,,0
a90d33454ff2,6.0,Mobile,2026-05,10.42,50.0,3,1,29.38,98.048,1
a90d33454ff2,,Mobile,2026-05,,0.0,2,0,,,0
a90d33454ff2,2.0,Mobile,2026-05,,100.0,2,0,22.37,96.753,1
a90d33454ff2,3.0,Mobile,2026-05,,,3,0,39.98,96.049,0
a90d33454ff2,2.0,Mobile,2026-05,,0.0,2,0,45.1,99.045,0
a90d33454ff2,8.0,Mobile,2026-05,6.68,0.0,1,1,32.95,96.59,0
a90d33454ff2,,Mobile,2026-05,10.11,0.0,1,1,,,0
a90d33454ff2,,Mobile,2026-05,,,1,0,,,0
a90d33454ff2,,Mobile,2026-05,,0.0,2,0,,,0
a90d33454ff2,6.0,Mobile,2026-05,,,2,0,82.22,95.196,0
a90d33454ff2,3.0,Mobile,2026-05,,,3,0,34.31,99.32,0
a90d33454ff2,,Mobile,2026-05,5.24,50.0,2,1,,,1
a90d33454ff2,,Mobile,2026-05,,0.0,1,0,,,0
a90d33454ff2,3.0,Mobile,2026-05,,0.0,2,0,86.005,97.0205,0
a90d33454ff2,10.0,Mobile,2026-05,,0.0,2,0,71.15,96.576,0
a90d33454ff2,0.0,Mobile,2026-05,,100.0,2,0,46.45,99.027,1
a90d33454ff2,,Mobile,2026-06,,0.0,1,0,,,0
a90d33454ff2,,Mobile,2026-06,,,2,0,,,0
a90d33454ff2,7.0,Mobile,2026-06,,0.0,3,0,53.58,98.7255,0
a90d33454ff2,,Mobile,2026-06,,0.0,4,0,,,0
a90d33454ff2,,Mobile,2026-06,,,3,0,,,0
a90d33454ff2,,Mobile,2026-06,,,1,0,,,0
a90d33454ff2,7.0,Mobile,2026-06,,,2,0,64.65,96.715,0
a90d33454ff2,7.0,Mobile,2026-06,2.6,0.0,2,1,33.45,97.271,0
a90d33454ff2,4.0,Mobile,2026-06,,0.0,4,0,53.0,99.335,0
a90d33454ff2,,Mobile,2026-06,,0.0,2,0,,,0
a90d33454ff2,,Mobile,2026-06,,0.0,2,0,,,0
a90d33454ff2,,Mobile,2026-06,5.545,0.0,1,2,,,0
a90d33454ff2,,Mobile,2026-06,,0.0,3,0,,,0
a90d33454ff2,9.0,Mobile,2026-06,,,5,0,29.47,96.356,0
a90d33454ff2,,Mobile,2026-06,,,3,0,,,0
a90d33454ff2,4.0,Mobile,2026-06,,,1,0,50.02,95.60833333333332,0
a90d33454ff2,,Mobile,2026-06,,,3,0,,,0
a90d33454ff2,9.0,Mobile,2026-06,,,2,0,29.26,97.811,0
a90d33454ff2,,Mobile,2026-06,,0.0,1,0,,,0
a90d33454ff2,6.0,Mobile,2026-06,,,2,0,88.88,99.333,0
a90d33454ff2,,Mobile,2026-06,,,1,0,,,0
a90d33454ff2,2.0,Mobile,2026-06,,0.0,1,0,88.81,98.015,0
a90d33454ff2,5.0,Notifications,2026-01,,0.0,1,0,29.345,95.4755,0
a90d33454ff2,5.0,Notifications,2026-01,,,3,0,64.28,95.848,0
a90d33454ff2,,Notifications,2026-01,,,6,0,,,0
a90d33454ff2,,Notifications,2026-01,,,2,0,,,0
a90d33454ff2,,Notifications,2026-01,,0.0,3,0,,,0
a90d33454ff2,5.0,Notifications,2026-01,4.29,0.0,1,2,62.61,97.9245,0
a90d33454ff2,,Notifications,2026-01,,0.0,1,0,,,0
a90d33454ff2,3.0,Notifications,2026-01,,,1,0,48.3,98.7,0
a90d33454ff2,,Notifications,2026-01,,0.0,3,0,,,0
a90d33454ff2,4.0,Notifications,2026-01,,,2,0,47.44499999999999,96.2325,0
a90d33454ff2,,Notifications,2026-01,,,3,0,,,0
a90d33454ff2,,Notifications,2026-01,,,2,0,,,0
a90d33454ff2,,Notifications,2026-01,,,4,0,,,0
a90d33454ff2,3.0,Notifications,2026-01,,,2,0,35.74,96.252,0
a90d33454ff2,1.0,Notifications,2026-01,,0.0,4,0,94.2,99.255,0
a90d33454ff2,8.0,Notifications,2026-01,11.02,0.0,1,1,68.69,99.133,0
a90d33454ff2,8.0,Notifications,2026-01,,,1,0,57.04,99.17,0
a90d33454ff2,3.0,Notifications,2026-01,,,2,0,30.73,98.216,0
a90d33454ff2,,Notifications,2026-01,,0.0,1,0,,,0
a90d33454ff2,10.0,Notifications,2026-01,,0.0,2,0,23.91,95.685,0
a90d33454ff2,3.0,Notifications,2026-01,,0.0,5,0,85.005,96.8785,0
a90d33454ff2,,Notifications,2026-01,,0.0,4,0,,,0
a90d33454ff2,8.0,Notifications,2026-01,,,4,0,31.49,97.395,0
a90d33454ff2,,Notifications,2026-01,,0.0,1,0,,,0
a90d33454ff2,,Notifications,2026-01,,,1,0,,,0
a90d33454ff2,,Notifications,2026-01,11.33,0.0,3,1,,,0
a90d33454ff2,,Notifications,2026-01,,,2,0,,,0
a90d33454ff2,,Notifications,2026-01,6.08,0.0,1,1,,,0
a90d33454ff2,,Notifications,2026-01,,,3,0,,,0
a90d33454ff2,,Notifications,2026-01,,0.0,1,0,,,0
a90d33454ff2,5.0,Notifications,2026-02,,100.0,3,0,78.82333333333334,97.29533333333332,1
a90d33454ff2,,Notifications,2026-02,,,1,0,,,0
a90d33454ff2,6.0,Notifications,2026-02,,,2,0,37.815,97.35,0
a90d33454ff2,,Notifications,2026-02,4.84,0.0,1,1,,,0
a90d33454ff2,6.0,Notifications,2026-02,,100.0,3,0,28.615,96.735,2
a90d33454ff2,,Notifications,2026-02,,,3,0,,,0
a90d33454ff2,,Notifications,2026-02,10.1,100.0,1,1,,,1
a90d33454ff2,,Notifications,2026-02,6.49,100.0,1,1,,,1
a90d33454ff2,6.0,Notifications,2026-02,,0.0,5,0,60.96,96.4205,0
a90d33454ff2,,Notifications,2026-02,6.489999999999999,0.0,1,2,,,0
a90d33454ff2,2.0,Notifications,2026-02,,0.0,5,0,57.72,95.783,0
a90d33454ff2,9.0,Notifications,2026-02,,0.0,2,0,57.1,96.949,0
